Line,GEBV_biomassfinalplant,GEBV_biomassfinalplot,GEBV_fruitlength,GEBV_fruitno,GEBV_fruitshapeindex,GEBV_fruitweight,GEBV_fruitwidth,GEBV_leafangledaily,GEBV_leafareadaily,GEBV_leafareadailyplant,GEBV_leafareaprojecteddaily,GEBV_leafareaprojectedplant,GEBV_yield
GPC08135,-17883.56678,-60796084.23,1.032312735,6.484028477,0.828887243,-7.798835623,-0.416406784,0.023260585,-320.5750366,-71.05179471,-94.84231249,-31.99218256,-0.732021175
GPC08136,-7061.090001,-23703905.79,-2.717229876,72.3793,-0.463346811,-6.820408587,-0.40328877,0.015834408,179.5686338,70.18351995,150.1287369,37.61461242,-1.01839561
GPC08137,-7897.834049,-28563957.32,0.242042154,5.536752086,2.292494251,-15.19819427,-1.275924212,0.024438295,79.97348766,50.85436256,161.4298187,52.56436388,-5.017473975
GPC08138,27529.16975,120347094.5,-2.180105166,82.51014103,1.904147278,-16.3410465,-1.537660804,0.032740697,2012.987451,508.4109301,1059.59314,242.3889407,-2.848368249
GPC08139,16729.03567,73347450.64,-0.92558562,83.88803366,2.50501884,-18.56413502,-1.409071068,0.041978881,1712.809227,454.0850872,883.6899728,221.3320663,-1.717353011
GPC08140,-25602.19207,-95883956.93,-0.483070528,-20.0875092,-1.831005614,36.7989414,2.201772089,-0.01759911,-1418.648884,-328.5422879,-748.2100576,-192.7742452,0.162818448
GPC08141,-27271.01601,-103926847.3,-1.280564081,-15.01199671,-1.822679189,33.66123936,2.337195165,-0.006845158,-1349.071722,-319.6140584,-667.4555542,-166.9044797,0.071734809
GPC08143,-25841.46575,-95707300.98,-0.437637839,-16.91118273,-1.973307467,35.11072919,2.209249002,-0.016806317,-1377.510062,-318.3908199,-713.2141044,-183.7600027,0.147435306
GPC08147,-25087.41401,-91650011.29,-0.975958627,-10.53266118,-2.372197831,32.83498233,2.264984537,-0.012178803,-1300.133001,-303.9968371,-663.1967402,-175.2495099,0.283207383
GPC08148,-23346.65393,-88452954.08,-1.092111298,-18.06453209,-1.969624463,42.2257222,2.525039607,-0.012064745,-1218.656387,-290.9717162,-576.1824536,-147.0667392,0.456594501
GPC08149,-24683.44526,-91154031.38,-1.647652087,-8.753108641,-1.986366335,39.161397,2.455980539,-0.017072219,-1083.34215,-266.5005317,-512.1837856,-136.0321033,0.259437064
GPC08150,-24118.20181,-86610091.89,-1.451256465,-20.32276193,-2.174281675,39.99543919,2.518316283,-0.017010201,-1156.775109,-286.5100684,-551.4545086,-147.710501,0.231959401
GPC08151,-27878.93836,-106686763.3,-2.232786682,-17.46918074,-2.335828189,43.42772081,2.636373375,-0.020855417,-1528.859818,-353.2051084,-737.4228739,-179.9224558,0.05109263
GPC08152,-32365.32289,-120995904,-1.435698627,-12.4177552,-2.261877779,43.209295,2.732968336,-0.018114754,-1612.120931,-379.1450333,-770.7035814,-195.2801929,-0.080193996
GPC08153,-25146.63996,-97421609.55,-1.886992176,-20.4532809,-2.387444803,43.3959209,2.641182377,-0.017439795,-1354.409698,-313.1698529,-654.3152365,-157.6716294,0.404603953
GPC08154,-33893.56679,-127375806.5,-1.9330078,-22.74103438,-2.450813863,44.11240783,2.780105429,-0.016650442,-1676.714428,-396.0744309,-800.5601307,-203.1441072,-0.137059613
GPC08160,-13252.81605,-50488488.12,-0.352148661,15.5596858,-0.571976,8.578729758,0.698643417,0.003228813,-321.4876876,-60.85452278,-127.5271386,-26.96302614,-0.372258529
GPC08161,-19702.20379,-66520836.25,-4.23722459,85.15983573,-1.736020327,18.75225435,0.982116803,0.005370428,-763.6377351,-92.8852373,-336.3869168,-98.28827566,-2.401183774
GPC08163,-31771.89179,-121093405.8,-1.716104086,-16.69194,-1.989892034,44.54396428,2.830560044,-0.015726329,-1461.108621,-333.9562519,-714.4295095,-174.8035511,0.523317786
GPC08164,-30147.17746,-114242293.4,-1.636389011,-13.98530197,-2.049052172,44.85453026,2.754574579,-0.021655903,-1641.394411,-373.9546466,-811.2432253,-203.014776,0.331426491
GPC08165,-26296.76882,-92577755.01,0.859216141,-4.893186852,-1.397227837,17.36608989,1.582107198,-0.030984736,-1512.652406,-376.3666337,-914.4199994,-242.6613573,0.737113018
GPC08167,-31162.22561,-117304240.8,-2.028693843,-19.92679537,-2.517015647,44.33957459,2.708212832,-0.011609811,-1530.977949,-350.1109757,-730.8644093,-186.0499363,-0.481037254
GPC08168,-4055.678121,-10127627.55,0.51986155,-2.735028757,1.325836505,-11.55296591,-0.802251162,0.022925288,56.565365,48.96081551,22.68791959,6.872370199,-2.186371989
GPC08170,16061.42288,69917086.15,-0.975273397,74.86559378,1.797281814,-19.79220185,-1.360191746,0.040752939,1482.261778,386.3024649,834.9423808,202.5981991,-2.508575804
GPC08171,9003.985676,42112015.03,-0.177200198,25.52074606,1.895209215,-14.59298304,-1.121974842,0.030341763,796.9074882,212.7092366,431.245779,106.5183003,-1.834156907
GPC08172,8044.086018,36169304.91,0.883292357,18.35189576,2.239585577,-11.20379102,-1.101369605,0.024812793,369.434631,133.8241542,158.7318298,41.15716528,-2.047644121
GPC08173,9043.528312,34078579.13,-0.190654466,41.5289508,1.913688219,-19.38105734,-1.456587736,0.036246859,664.601587,209.9440513,351.4811516,104.2254348,-2.754899013
GPC08174,2175.529529,11755625.15,-0.711262809,24.72702149,1.513929073,-17.03981973,-1.220632095,0.032252734,441.9875055,157.7792913,235.5382024,69.15797115,-2.385884231
GPC08175,-6860.972642,-17097397.08,0.770053417,0.806252677,1.730343206,-12.34819032,-0.918335203,0.026201328,-49.07451403,23.40114831,-19.46484935,-9.76028676,-2.525989745
GPC08177,-12881.84328,-44996510.12,4.110668288,19.02694844,4.962010209,-22.24743311,-1.758729023,0.017239335,-322.7139557,-20.98775558,-209.2478905,-50.88732096,-1.685613959
GPC08178,-7275.896432,-26836558.31,-0.467982308,21.23419418,2.102384033,-15.40310601,-1.208646471,0.026186984,254.3153734,84.73760086,266.5332335,80.71281564,-5.112851486
GPC08179,-3622.994688,-11493552.09,-2.116548883,17.80158528,0.316195348,-16.7049272,-1.129642423,0.027759387,467.0325,145.6397408,402.7376642,107.5966734,-3.397634801
GPC08180,-21769.26107,-83109949.72,2.902922054,-15.40515879,0.03062001,17.48780392,0.95984561,-0.012391997,-1358.879961,-317.5027405,-771.254231,-184.8770854,0.856097395
GPC08181,-3843.673142,-5563239.619,-2.601159701,63.57344871,-0.05845624,-23.27126153,-1.550055979,0.025082598,954.7200898,262.610082,612.0222016,142.2282428,-3.500787224
GPC08182,-6319.526792,-16846687.45,0.055230073,27.89236964,1.20086511,-14.11946072,-0.937306354,0.034873961,360.3910262,105.1380617,291.5922004,69.17862574,-1.195372942
GPC08183,-12354.76628,-48458045.23,-1.937675962,96.60464111,0.429695559,-21.44615505,-1.865610048,4.90E-04,-702.1352047,-117.6550373,-370.7369525,-67.41440753,-3.779586219
GPC08186,-17764.9534,-63740514.47,0.440940644,2.968066198,0.508236949,-7.568868418,-0.341024597,0.0148171,-616.7312086,-130.4212049,-256.0022862,-63.28654925,-1.30148038
GPC08187,-23545.99823,-87613088.3,0.238894316,-9.198493376,-0.348666082,-0.905972343,0.248808822,0.004664857,-1304.189739,-293.2528394,-618.6831218,-153.7476324,-1.921045467
GPC08188,-15916.71006,-61306471.14,0.634657673,1.343475493,0.246629619,-2.238012556,-0.131611164,-0.002678805,-880.0071215,-193.6362518,-429.7281227,-102.8418231,-1.158877951
GPC08189,-32558.87343,-119649963.2,-2.67760536,-9.278728286,-2.000849458,19.81032624,2.128693674,-0.01786239,-1647.786768,-392.6970275,-832.0921924,-211.726672,-0.824895307
GPC08193,-27689.04481,-104823960.3,-1.792958466,-18.01942009,-2.117573029,21.20964016,2.064094772,-0.027937703,-1611.223276,-369.6661436,-829.5021179,-202.0510569,0.059373618
GPC08196,-30784.0744,-116181957,-1.317149416,-16.59307538,-2.070988621,44.05039947,2.717694224,-0.017351494,-1531.493739,-358.5405938,-729.2196335,-182.9677928,0.097609208
GPC08197,-5135.094266,-18579046.14,-0.323715131,2.204847679,2.129939133,-14.72379622,-1.134481839,0.02476944,167.0440721,58.38543904,197.8982368,60.84211956,-4.735295131
GPC08198,-25107.5955,-91189409.47,1.682431371,-25.2506568,0.051020886,14.91918147,1.009159106,-0.018079419,-1436.31387,-340.4549622,-851.6642243,-224.6796797,0.145920628
GPC08201,-21530.38473,-76922108.55,-3.973082246,2.097435435,-1.772674637,-9.138883831,0.309742001,-7.14E-05,-1582.846558,-375.6573997,-817.4703434,-213.0247772,-2.798654643
GPC08202,-21498.52913,-77205737.06,-3.731564979,-1.716668685,-1.737445213,-8.531361349,0.304524537,4.34E-05,-1602.017332,-379.065283,-827.9565208,-215.0095469,-2.8005288
GPC08204,-42635.62589,-158813814.3,-2.780970617,-14.85971125,-2.145393816,12.28572418,1.596787865,-0.035179431,-2475.038332,-565.601681,-1291.357274,-317.6214201,-2.390401516
GPC08208,-2380.921037,-6091359.903,-1.04004538,18.49967381,1.495910405,-19.64096133,-1.402955985,0.037803912,603.8847952,172.1328337,490.3252796,129.5900161,-4.214276116
GPC08209,-12772.95985,-48315895.31,0.034692342,7.234130976,2.279283382,-14.42848802,-1.173183272,0.025402224,-29.65448942,15.1406344,115.1541217,46.69820383,-5.261251732
GPC08211,-8648.378877,-26962061.61,-2.149822257,23.59841576,0.214866752,-15.33303749,-1.043519951,0.026316766,357.277727,111.5736748,347.4558672,87.38212275,-3.601543278
GPC08212,-36604.72983,-138954908.7,-2.170737526,-22.00141661,-2.549806875,43.98434005,2.76911297,-0.016529516,-1806.835142,-425.36657,-848.4358273,-212.4172499,-0.642548952
GPC08213,-15878.48801,-65283987.18,-0.709283208,27.89010333,-0.247452329,1.044257265,-0.003066602,0.005197366,-759.3880587,-102.7131024,-444.1421648,-89.148218,-1.328759216
GPC08214,-6260.94864,-20790562.05,-0.662601546,8.027299173,1.426219521,-18.75572478,-1.329088148,0.033817199,483.1763985,144.0784695,423.3804376,112.393486,-4.170840579
GPC08215,-24374.35019,-90260306.71,-0.3924015,12.1034259,-0.032700884,9.194145238,0.409033576,-0.014003846,-1305.403912,-303.3498959,-742.2090201,-182.6570931,-1.841067632
GPC08216,12461.8458,53960923.07,-1.399929782,69.16250611,1.474199488,-16.00738443,-1.073503228,0.037003061,1739.595624,444.4139558,999.9720335,249.3989858,-1.759961859
GPC08217,-6369.278913,-14952241.4,-2.813452782,33.73154081,-0.372610098,1.660954439,0.466651849,0.010355751,91.51225517,51.34638398,68.06663218,5.321961305,-1.67454612
GPC08220,-28697.88151,-106176994.6,4.297341039,11.52626377,3.013230845,-0.550957396,-0.182542845,-0.01955291,-1852.09926,-431.5588823,-1104.486965,-276.8294608,-1.188469587
GPC08221,-32929.20147,-117213804.8,-1.087920249,-25.5698585,-1.701916205,18.44260998,1.97610503,-0.030718193,-1930.405181,-466.0189301,-1049.573158,-267.3067464,-0.851574744
GPC08222,-37896.73621,-141421956.1,2.404431027,1.398382935,1.970713213,-9.045191621,-0.685042069,-0.003816267,-2275.51367,-507.1722721,-1178.069783,-291.5633497,-3.695975283
GPC08225,-5762.597068,-15005719.03,-1.182210309,47.2884442,1.069549186,-17.37087907,-1.159171216,0.034126139,410.0350655,124.0539245,322.4461138,74.26416012,-2.267172778
GPC08231,-9597.661375,-32935676.02,-0.024271032,6.717907012,-0.072395083,-7.125746393,-0.181477782,0.023943914,-36.051619,6.396335205,53.43797116,7.356294711,-0.277744652
GPC08232,9134.999552,31739971.03,0.78786191,34.83050796,2.547601417,-20.57385023,-1.644067506,0.035155613,595.3023383,206.8344883,326.4185729,105.2951204,-2.403799403
GPC08233,-1329.007191,1101173.701,0.165395489,4.757163956,1.796707518,-15.13889535,-1.143996768,0.028335899,165.1223167,70.74280391,93.0600898,24.27419231,-2.497688374
GPC08234,-10095.82634,-32529201.25,-1.660386536,-1.811927501,-0.899003044,-3.656263867,0.017257811,0.012475624,-364.9623366,-67.29118926,-169.3856145,-47.43470873,-1.8556305
GPC08237,-20530.77002,-81017774.15,-1.013300946,-23.31440786,-2.071464005,30.08719046,2.247373625,-0.01970739,-1691.504555,-370.5585862,-921.2845528,-222.8745848,0.428211928
GPC08240,-36112.6476,-136844423.3,-2.055816954,-22.55368909,-2.530667812,44.41379941,2.792715142,-0.017106804,-1809.551402,-427.9726528,-853.0776876,-214.1311583,-0.549296012
GPC08244,-35128.25558,-132975757,-1.898520304,-20.86840947,-2.396730508,43.49554111,2.73585096,-0.016397404,-1744.217605,-412.0955324,-826.9020259,-208.3592012,-0.410787051
GPC08246,-22857.19697,-83686026.85,-2.455629523,-22.28232502,-2.357982325,36.69554065,2.48708142,-0.013307901,-1166.861338,-279.4154732,-544.762533,-140.9185132,-0.2686924
GPC08247,-28036.48773,-102716619.4,-1.161058831,-16.52984829,-1.846579931,41.20052624,2.540573507,-0.018171719,-1365.958508,-329.6060216,-664.538494,-173.8808489,-0.094998438
GPC08259,-22321.70931,-83048185.12,3.193795336,-17.40341048,0.054956068,19.63850203,1.152387736,-0.011427043,-1393.043061,-335.2650718,-794.6364707,-195.8052665,1.200535562
GPC08260,-35052.65851,-133078176.6,-1.946381947,-21.66188141,-2.489126492,43.87576384,2.719596619,-0.016764356,-1754.192855,-415.2701312,-828.2561627,-207.8185332,-0.518174128
GPC08261,-26856.23406,-101712640.4,-1.952270145,-16.39123175,-2.320626161,45.06076393,2.73811555,-0.016473329,-1337.307862,-319.8334859,-639.0260693,-161.1059611,0.130249214
GPC08262,7838.939637,34542506.16,-0.36976323,12.35370921,1.431522565,-11.93859057,-0.792314983,0.033419669,318.1247406,123.0110526,190.711982,51.99758047,-2.128858419
GPC08263,-27242.35124,-101623948.4,-1.078368432,-17.93537564,-1.996090103,44.43330576,2.596177194,-0.013966434,-1385.22087,-332.4003981,-663.8693426,-171.5888015,0.187594157
GPC08268,-22924.31887,-86275580.67,-0.171819086,-14.67330131,-1.782612303,27.11366901,1.689973032,-0.020442647,-1476.954843,-325.0190791,-792.3708386,-199.4344839,-0.443496167
GPC08270,10468.80078,46894862.05,-1.633918028,57.78200578,1.184810134,-14.11694951,-1.023218654,0.043474288,1100.043129,331.5277177,688.4729728,173.6747853,-2.023609602
GPC08271,11082.70092,46733478.52,-0.8507542,25.23706041,1.053857441,-3.148704797,-0.340635945,0.02698305,753.3256024,175.029206,415.2660119,96.90120931,-0.683533716
GPC08272,-7526.973916,-23345024.8,-1.971674355,54.05130682,0.556401401,-20.02689439,-1.35542882,0.051706159,1249.60097,342.3960746,909.2127488,221.2157698,-2.48510066
GPC08273,-7097.147728,-22457327.66,-1.683664108,10.69716477,-0.925077436,4.306715278,0.320331785,0.012074716,-410.0874627,-80.98614041,-148.9849185,-42.34306207,-1.691609736
GPC08274,-9676.685999,-35673222.94,0.114859187,8.01666551,2.510105191,-15.63062621,-1.267776921,0.026090193,145.2323812,55.70891502,203.2021795,64.31145609,-5.053691223
GPC08275,-8455.419537,-29805207.93,-0.426784282,13.86939324,1.996865369,-15.95825856,-1.237711923,0.027314077,267.8783302,88.89923617,279.0650394,79.95797971,-4.965345463
GPC08276,-3321.673737,-10349642.4,-0.96611558,17.92993362,1.396279859,-18.09610774,-1.310212153,0.035178714,624.1289599,175.0965898,499.2023779,131.3656241,-4.055818774
GPC08279,-9845.958946,-37598132.19,-0.276286886,6.611568867,2.575599981,-16.66700824,-1.23115569,0.027056488,80.05803715,41.1559327,179.1261487,63.28906258,-5.404940147
GPC08280,-12062.44757,-42756564.77,-0.484016552,1.641124366,1.305231308,-22.47684642,-1.638555203,0.022523756,-331.98132,-28.28647401,-67.76692299,-6.188218653,-3.349458009
GPC08281,-6411.81491,-18889595.39,-2.641449266,40.19282797,0.597136001,-15.78291908,-1.041996715,0.033787312,425.3936678,127.2089495,325.3638133,85.32647329,-3.296476697
GPC08282,-8028.526254,-29567531.13,-0.143881503,12.03162817,2.440812972,-14.79715794,-1.277406697,0.025538765,159.729166,62.48929045,206.8802779,65.55637249,-5.154307745
GPC08283,-9525.45214,-36595491.22,-0.310186449,16.35225231,2.522330867,-15.65801659,-1.228725038,0.02639967,44.70337699,30.21276138,149.1689851,55.89842419,-5.292243556
GPC08284,-6743.399562,-23265367.38,-0.350661502,14.35131989,1.999639562,-15.02897637,-1.238711141,0.027998799,311.7115658,98.39775468,297.5133325,86.75210675,-4.660778388
GPC08285,-8701.239341,-31903257.33,-0.07333508,13.44137822,2.308447105,-14.37712283,-1.251010465,0.026554437,156.9204521,61.44584976,210.6678585,66.70369167,-4.982795376
GPC08288,4562.672374,21303743.62,-0.230637614,9.466779481,1.021725221,-14.13493481,-1.016103566,0.048622651,1240.468976,342.0096856,874.242298,223.9906123,-0.731152989
GPC08289,11273.35904,42017259.23,-1.855106947,86.54564959,1.641150827,-21.41979302,-1.554598164,0.035511806,1205.757754,375.9901822,648.5118816,183.0696944,-2.413168033
GPC08290,-3149.083325,-4491644.25,-3.159973832,11.33935155,0.551796931,-19.10489298,-1.163815906,0.043287723,430.7610068,168.9306596,355.8731038,92.32913458,-3.894081021
GPC08291,-10837.62769,-40931266.42,-0.094532232,11.92334359,2.597796384,-15.95112493,-1.266091161,0.022095418,-49.23163801,13.64245537,86.39503034,40.57085256,-5.401581824
GPC08292,-2047.786125,-6682238.801,-1.913287734,41.56223288,0.457992751,-20.78194198,-1.354704531,0.044953319,513.5848284,187.7872248,452.0399161,124.8936735,-2.909065184
GPC08293,-4326.968213,-13703314.31,-3.176918685,61.26988629,1.27940329,-28.89230488,-2.192819136,0.037939787,214.2435344,130.6345792,186.7881915,57.3074294,-4.812692241
GPC08294,196.1208002,6945489.784,-1.853279686,31.2196011,1.102566824,-23.53240303,-1.54626433,0.036358125,617.519919,203.2898831,448.2860107,110.1839929,-2.995584892
GPC08295,1421.697914,6622184.955,-3.149840732,48.40685674,-0.236490332,-16.09883887,-0.942767585,0.036952099,290.7418937,118.3433952,287.2616217,78.62649819,-2.961058756
GPC08296,-3505.503838,-11489300.86,1.001520229,17.2620019,0.889039599,-13.69163723,-0.799429759,0.008294743,-348.3699047,-41.22027371,-199.8051794,-44.86172067,-1.996303906
GPC08297,2535.981966,13796186.9,-1.145323193,33.97199418,1.29516597,-25.33721021,-1.621598971,0.039317527,720.5388162,230.8687543,480.5085684,121.851927,-3.028317648
GPC08298,-13507.50074,-50439081.92,-0.291927509,7.931049116,2.557212049,-16.45414736,-1.269705454,0.027970294,13.91378899,28.3160019,145.2071893,53.19145216,-5.641053723
GPC08299,-3543.138565,-10811131.33,-0.54837047,19.56106816,1.648300075,-19.2986305,-1.410474569,0.037531798,557.1074811,164.0921949,463.993445,123.3520785,-4.076929907
GPC08300,-1761.274215,-4598038.514,-0.459179845,18.78702207,1.745677691,-19.60533372,-1.499028564,0.032632204,565.3639776,159.0236967,462.0649863,121.4789483,-4.140839683
GPC08301,-1142.550845,3118584.89,-3.006767043,65.28089149,0.886726436,-28.94396504,-2.079892846,0.044224491,682.6704005,220.8702785,449.400079,112.0413207,-3.844246518
GPC08302,-9758.76942,-36773933.97,-0.253053607,16.26399444,2.381623893,-15.22870219,-1.262629426,0.027983961,113.4693106,47.98663614,197.3778172,64.4236033,-5.240933674
GPC08303,-9281.182402,-33331420.72,0.020671933,3.879122907,2.309295672,-14.52136395,-1.193280878,0.027926521,147.8068431,57.93557212,204.6347173,62.02413046,-4.99639548
GPC08305,-7310.859284,-27954886.01,-0.261164748,8.810572017,2.446778948,-15.91535989,-1.291508776,0.029348809,256.1870801,88.33488431,265.6883399,83.49867762,-5.278367726
GPC08306,-12274.82633,-44276316.95,-0.128590074,11.72574846,2.261516628,-14.54133131,-1.17265866,0.026369283,20.52069934,26.4586543,147.3438344,50.58494128,-5.331185858
GPC08307,-8464.155051,-30058733.35,-0.40183042,3.712212692,2.328119601,-15.43867484,-1.186824681,0.030272543,214.2198689,64.46047213,257.7984775,77.90712441,-5.072215172
GPC08308,-7983.260717,-28896987.53,-0.191073143,6.829186618,2.422486747,-15.79378159,-1.282942463,0.029224164,189.1513243,66.84204282,237.0934889,74.02646271,-5.240026485
GPC08309,-12297.73966,-44364711.4,-0.329964311,7.386276372,2.341194185,-14.96575393,-1.186614418,0.030533368,144.4216294,60.17289081,247.5393464,73.367488,-5.24577016
GPC08310,-10238.7704,-36410362.07,-0.152815667,4.390174923,2.518360451,-15.44813278,-1.272606536,0.027305913,141.4787186,49.61134159,215.471932,65.78796209,-5.433154408
